"size","dtype","kurtx","skewx","mean_BM38_drm","mean_BM38_dqm","mean_sqm8_drm","mean_sqm8_dqm","mean_BM28_drm","mean_BM28_dqm","mean_wm8_drm","mean_wm8_dqm","mean_bwm8_drm","mean_bwm8_dqm","mean_tm8_drm","mean_tm8_dqm","var_BM38_drm","var_BM38_dqm","var_sqm8_drm","var_sqm8_dqm","var_BM28_drm","var_BM28_dqm","var_wm8_drm","var_wm8_dqm","var_bwm8_drm","var_bwm8_dqm","var_tm8_drm","var_tm8_dqm","tm_BM38_drm","tm_BM38_dqm","tm_sqm8_drm","tm_sqm8_dqm","tm_BM28_drm","tm_BM28_dqm","tm_wm8_drm","tm_wm8_dqm","tm_bwm8_drm","tm_bwm8_dqm","tm_tm8_drm","tm_tm8_dqm","fm_BM38_drm","fm_BM38_dqm","fm_sqm8_drm","fm_sqm8_dqm","fm_BM28_drm","fm_BM28_dqm","fm_wm8_drm","fm_wm8_dqm","fm_bwm8_drm","fm_bwm8_dqm","fm_tm8_drm","fm_tm8_dqm"
1800000,1,6.00000000000001,1.47212344975772,0.361678915901163,0.330702117893775,0.365031684529333,0.333766696331147,0.798696269042152,0.731125924777766,0.596404150908899,0.545714179025272,1.00449410870923,0.919862100838331,1.61558723407138,1.48065520441785,0.578883198412528,0.336568781706142,0.549999132230171,0.319717491188315,1.12638237079215,0.651137588995432,0.840198333208421,0.487044096689442,1.35998212869327,0.784886655038139,2.09767446919938,1.20418453528863,1.12049901262227,0.359810503037498,0.998572322453636,0.323453083509417,1.88686685255363,0.580773560184258,1.42162204261873,0.448286127523621,2.19632361346036,0.666892828111911,3.20889061754257,0.938030183543889,2.01869613728022,0.494999407020717,1.73149572876498,0.429091202171385,3.35936642123289,0.792399150304629,2.42223183555133,0.585377479059388,3.76400731138367,0.879799584297299,5.39123571851395,1.22354341421876
1800000,1,6.19999999999997,1.51382005642444,0.362045145189643,0.329439994237342,0.365403470582079,0.332495263161179,0.799145447875073,0.728048002517048,0.596826850151913,0.543459763618947,1.00500258438665,0.915934741884546,1.61623512299383,1.47419309849754,0.590639905276155,0.339572593745921,0.560067908364058,0.321748801175228,1.1444117577194,0.653586292379745,0.853466403757362,0.488981309445569,1.37948121617637,0.786469899716531,2.12427250646095,1.20498129391245,1.15335073326768,0.362938494102826,1.02605173499016,0.325790224971457,1.94223037259019,0.585977019446019,1.45904396393287,0.451127238965274,2.25518017584765,0.670634998395439,3.29143423834896,0.941693992075713,2.10066660405377,0.498031016426472,1.79684271088119,0.430683033698018,3.48843033775625,0.793960255101575,2.5108065618213,0.586266307474581,3.90246246741526,0.880410779641187,5.58221859304836,1.22044695032483
1800000,1,6.39999999999998,1.55427775379429,0.362536152136617,0.32832390122687,0.365878898061772,0.331346199415833,0.799787201924382,0.725190653296155,0.597389441864163,0.541404257096196,1.00571917916742,0.91227547310548,1.61716678567679,1.46809575279309,0.602222432568574,0.342475964759556,0.569524196791912,0.323815748215509,1.16215577953151,0.656459617851071,0.866201814909126,0.490521299808598,1.39865126304533,0.788062393259924,2.15036725838647,1.20561733510108,1.18613532151728,0.366696104276286,1.05421630123692,0.328594860552494,1.99740617791236,0.590581714803117,1.49697209364026,0.454339487200162,2.31383773539753,0.674181668223255,3.37370216197626,0.946353135961235,2.18285371702654,0.501128971271744,1.86238718351657,0.432508620758118,3.6182891698586,0.795653116676565,2.59960489284681,0.587617328405725,4.04170426214711,0.880454250922973,5.77461628088362,1.21852039525989
1800000,1,6.59999999999997,1.59359501524584,0.363135301796236,0.327313887625118,0.366443945417774,0.330309599013915,0.800596216200862,0.722546614714139,0.598073241574718,0.539494993479983,1.00661646413063,0.908844756424883,1.6183449633847,1.46237230567235,0.613628221826522,0.344817493322252,0.579388696585676,0.325933961408429,1.1796141972547,0.658536890329622,0.879155502524253,0.492684541687186,1.41748807629934,0.789773513026249,2.17594744331433,1.20553548056448,1.21918344279525,0.370019394912203,1.08077929851292,0.330985351994763,2.0528839491535,0.595074007302033,1.53382844094448,0.456993232927805,2.37288837068296,0.678109273030493,3.45661712261322,0.950457202895479,2.26484099061308,0.503574010783794,1.92937353812923,0.43393288350645,3.74770474621914,0.796200368721388,2.68933399567894,0.588170937039043,4.18028054268944,0.879533000105632,5.96558933509359,1.21443379116075
1800000,1,6.79999999999998,1.63185791687235,0.363828642212016,0.326417569446776,0.367086863543596,0.329351684146075,0.801551240408891,0.720074805944185,0.59886257905431,0.537710425113103,1.00767141773942,0.905617500410169,1.61973837761109,1.45694947745905,0.625019952059155,0.347507049105034,0.588589478828136,0.32730696598753,1.19718207718443,0.660785492383341,0.891678376000055,0.49374482996799,1.4365208637151,0.791194695744688,2.20207064407711,1.20572765268494,1.25221454069054,0.372787812186011,1.10915729577017,0.333459070228409,2.10818905439636,0.599517518922035,1.57201997053311,0.459737810374071,2.43171227701576,0.681838433655422,3.53906279804612,0.953933557298475,2.34720426681452,0.505660921774372,1.99576415742532,0.435690987451272,3.87797540681609,0.797231789636204,2.77891005363546,0.589206717315331,4.3197962679252,0.879050299125296,6.15819981600643,1.20999686291545
1800000,1,7.00000000000001,1.66914222433368,0.364604372812753,0.325625276388695,0.367797724786584,0.328489257069015,0.802634284653048,0.717782926304147,0.599744201144677,0.536055369032401,1.00886455358827,0.902601266549794,1.62132054687764,1.45179206126213,0.63618104599751,0.350068796400014,0.598171851163676,0.329222438829835,1.21429399657265,0.663188338677478,0.904352047384493,0.495755804678362,1.45499276996137,0.792702960563228,2.22720381483752,1.20580139105808,1.28521107727329,0.376324597618831,1.13656638992517,0.336182937188415,2.16326059268578,0.604285288039611,1.60947152158677,0.46265735406365,2.49027727509347,0.685709112696417,3.62103090427505,0.957695214601284,2.42963090422562,0.507734644579011,2.05971880237606,0.436602315495906,4.00834993301898,0.797954955316449,2.86654014613813,0.589613623446385,4.45929188223749,0.87863404285544,6.35052790787113,1.2058613987653
1800000,1,7.20000000000001,1.70551504783168,0.365452437569896,0.324938380467264,0.36856807783361,0.32770741955777,0.803830003895071,0.715661532125742,0.600706814712253,0.534535387443426,1.01017925283676,0.899747692191795,1.6230688811973,1.44690105752223,0.6472676954206,0.352143486509013,0.607236500631398,0.33073536120781,1.23132044118021,0.664884156436462,0.916572373022432,0.496683676643973,1.47339539915293,0.793791025645499,2.25231802158999,1.20599751214703,1.31817565290698,0.379330962181929,1.16327901289997,0.338116267433939,2.21807020826656,0.608491870282636,1.64620448569671,0.464761786799979,2.54856789729899,0.688905607723586,3.70249831083647,0.960874025716576,2.51263980030293,0.510331939536762,2.12572035111282,0.438176489329079,4.14002076325437,0.798842448005826,2.95603535087935,0.590294086371792,4.60021748971945,0.878700620448467,6.54532292950777,1.20314319493892
1800000,1,7.39999999999996,1.7410361697907,0.366364209370805,0.324309755909122,0.369390680004429,0.326990885561745,0.805125220377417,0.71365204004069,0.601740732052412,0.533096352259013,1.01160124627244,0.897055023902693,1.62496397950798,1.44224529491735,0.658206262623449,0.354498068184165,0.616366182436244,0.332103702936887,1.24809753706975,0.666681305739703,0.928662977183726,0.498060991360893,1.49150499674375,0.795018390490415,2.27696728051315,1.20602486506406,1.35111640832157,0.382463351155103,1.1898089837648,0.34002777050128,2.27277359584273,0.612000421596754,1.68283837834261,0.466752749170233,2.60671007015191,0.692381711140345,3.78366957583453,0.963649010383709,2.59590014522578,0.512202838475661,2.18973004742831,0.439042991270089,4.27222752308601,0.79953508677097,3.04416421302217,0.59054024328607,4.74163666742204,0.877802851394906,6.74078847964175,1.2009771398216
1800000,1,7.60000000000003,1.77575912113176,0.367332242123581,0.323756247401018,0.370259287033184,0.326335677625228,0.80650854848624,0.711769743817709,0.602837592374705,0.531743179765768,1.01311820747125,0.894508150428704,1.62698907779536,1.43780384996811,0.66904897210416,0.356606214992095,0.625372941881362,0.333503143781108,1.26475611781743,0.668472436545735,0.94074867933397,0.499631360176609,1.50949050147547,0.796260842425267,2.30148251555912,1.2063062129307,1.38409598552522,0.384921874787057,1.21709640862009,0.34202784632988,2.32746919105594,0.615752295977936,1.72012013465283,0.468928142009159,2.66487246142931,0.694845486596438,3.86490844227597,0.966773954453461,2.679644277003,0.514400090785026,2.25597257383484,0.440368198604549,4.40541987120222,0.801061043507949,3.13428593781905,0.590968277466129,4.88413975139278,0.877504319022293,6.93806507725766,1.19907134188504
1800000,1,7.80000000000003,1.8097320620562,0.368350073890118,0.323247990066498,0.371168486157815,0.325729794490317,0.807970096785795,0.710005881659678,0.603990140610733,0.530488531187619,1.01471942965691,0.892083381896597,1.62912961074386,1.4335129617097,0.679799290918493,0.358997594780625,0.634383938329083,0.335101928570482,1.28131086420369,0.670568442673002,0.952810927178063,0.501225868038275,1.52737356707192,0.797371606179826,2.32591344258586,1.2059619736352,1.41707737562981,0.387604387638253,1.24441945318102,0.344297949561476,2.38203344319414,0.61956674124181,1.75737329940789,0.471356824867871,2.72290904729567,0.697791987823809,3.9459252256077,0.96926738713922,2.7637173768147,0.515899560703052,2.32184533946882,0.441562063770646,4.53913341479167,0.801915299655195,3.22425790876603,0.591489736568918,5.02713802958321,0.877506304469975,7.13591784271776,1.19601948448553
